otu	statistic	p.value	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj	Young-Schloss	Jackson-Schloss	Charles River-Schloss	Taconic-Schloss	Envigo-Schloss	Jackson-Young	Charles River-Young	Taconic-Young	Envigo-Young	Charles River-Jackson	Taconic-Jackson	Envigo-Jackson	Taconic-Charles River	Envigo-Charles River	Envigo-Taconic	day
Firmicutes (OTU 567)	16.069708029197063	0.006647846889931951	Kruskal-Wallis rank sum test	3.678499172337686e-4	0	0	9.196247930844215e-5	0	0	0.02799586225478385	0.07912583675482054	0.11563760905208482	0.48980037741806987	0.07912583675482054	0.07912583675482054	NA	0.07912583675482054	NA	NA	0.11563760905208482	NA	NA	0.07912583675482054	0.07912583675482054	NA	-1
Lachnospiraceae (OTU 91)	16.01106265213863	0.006812560425605613	Kruskal-Wallis rank sum test	2.758874379253265e-4	3.678499172337686e-4	0	0.0015633621482435166	0	0	0.02855545187742166	0.766489703676823	0.33384098338415047	0.33384098338415047	0.5206249648150044	0.16004723602919943	0.27736105751310886	0.33384098338415047	0.33384098338415047	0.08322763025575766	0.05051960508715269	0.766489703676823	0.3881180428965436	0.08322763025575766	0.021811386575355207	0.33384098338415047	-1
Acetatifactor (OTU 103)	15.898129200086702	0.007141018786777889	Kruskal-Wallis rank sum test	0	0	0.0012874747103181902	1.839249586168843e-4	0	0	0.029792994659254727	0.5066776852940812	0.07011333063785588	0.0940992914869283	NA	0.3291395372701501	0.185821932748649	0.22398619664559452	0.45490657227934833	0.6196567030157886	0.36065456967310966	0.07011333063785588	0.22398619664559452	0.07011333063785588	0.45490657227934833	0.24910383420798107	-1
Clostridiales (OTU 284)	15.879744319050708	0.007195929120184164	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.029883094540764793	NA	NA	0.12708528365081803	0.4158770366152954	0.5284808377668039	NA	0.12708528365081803	0.33990311674782664	0.4660997414977309	0.12708528365081803	0.4399060900466437	0.5443225075677393	0.12708528365081803	0.12708528365081803	0.6769222390213793	-1
Lachnospiraceae (OTU 141)	15.789736784201514	0.007470742001252459	Kruskal-Wallis rank sum test	0	0	0	7.356998344675372e-4	0	0	0.030881362097343112	0.513257914973225	NA	0.1336519405942424	NA	0.19935721140071372	0.5270892568655381	0.1336519405942424	0.45788868684602546	0.3061641363294635	0.1336519405942424	NA	0.230538823103683	0.1336519405942424	0.4343351393049554	0.13592735381701807	-1
Lachnospiraceae (OTU 125)	15.7048857423244	0.0077391472284951465	Kruskal-Wallis rank sum test	1.839249586168843e-4	1.839249586168843e-4	0	3.678499172337686e-4	0.002207099503402612	5.51774875850653e-4	0.031844105797982324	0.9447675513779239	0.06059842376966593	0.8855658922498808	0.06059842376966593	0.8241579027973835	0.06059842376966593	0.8641951080639526	0.06059842376966593	0.6623025926415742	0.09546567185303029	0.04913776845487789	0.07353976423514462	0.1728938563152209	0.8855658922498808	0.17324845614023224	-1
Porphyromonadaceae (OTU 22)	15.644148020654036	0.007937013132862564	Kruskal-Wallis rank sum test	0.10566488872540003	0.036141254368217766	0	0	0	0.009564097848077983	0.03250913598254667	0.2876251060956409	0.0844336441166644	0.0844336441166644	0.0844336441166644	0.16167985139688829	0.16167985139688829	0.16167985139688829	0.16167985139688829	0.7713405569940498	0.5367794059063172	0.36658840837220313	0.16167985139688829	0.928279039789728	0.3466543958235878	0.1704889191230287	-1
Bacteria (OTU 155)	15.575887584722354	0.008165259516585166	Kruskal-Wallis rank sum test	1.839249586168843e-4	3.678499172337686e-4	1.839249586168843e-4	0	9.196247930844216e-4	0	0.03329198993807679	0.27194684266899743	0.9070956697614373	0.3063880597622212	0.13052052866302033	0.27194684266899743	0.5753558199405175	0.13052052866302033	0.27194684266899743	0.13052052866302033	0.3063880597622212	0.18409567530075668	0.3063880597622212	0.0613300125917063	1	0.0613300125917063	-1
Lachnospiraceae (OTU 126)	15.557052900624731	0.008229353507105772	Kruskal-Wallis rank sum test	5.51774875850653e-4	0.0010115872723928637	1.839249586168843e-4	4.598123965422107e-4	9.196247930844216e-4	0	0.03340149364648813	0.49456831660914574	0.6996564248360909	0.7862815165686331	0.7862815165686331	0.21965748101940083	0.20497387267019196	0.20497387267019196	0.7913911161280313	0.016767152421594385	0.7913911161280313	0.21965748101940083	0.3349300339184612	0.3349300339184612	0.21965748101940083	0.017963279967265447	-1
Lachnospiraceae (OTU 230)	15.206641551256023	0.009514935567793571	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	9.196247930844215e-5	5.51774875850653e-4	0	0.03844548290230105	0.1951165871889101	0.5757257291581858	0.2923646066632155	0.1137598788452431	1	0.163734417932214	1	0.1951165871889101	0.19339644023345975	0.1951165871889101	0.1137598788452431	0.5757257291581858	0.240120657730283	0.24283281309656873	0.1137598788452431	-1
Porphyromonadaceae (OTU 102)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Lachnospiraceae (OTU 136)	15.077621260528623	0.010035772457482564	Kruskal-Wallis rank sum test	2.758874379253265e-4	0.0012874747103181902	9.196247930844216e-4	0.0010115872723928637	0	0	0.03852379324994462	0.054312288946190314	0.7620104128322793	0.054312288946190314	0.14913144615455276	0.5060664962081242	0.6116301157056274	0.7620104128322793	0.027427424509729265	0.17446006412792733	0.7620104128322793	0.28364474886855656	0.8623740545310403	0.027427424509729265	0.4066895824074336	0.6116301157056274	-1
Deltaproteobacteria (OTU 174)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 191)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 282)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Ruminococcaceae (OTU 283)	14.875307064545387	0.010908632648256337	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	3.678499172337686e-4	0.03852379324994462	NA	0.3941568311194677	0.14801993997246946	NA	0.10645707875665614	0.32205795275131294	0.10645707875665614	NA	0.10645707875665614	0.32205795275131294	0.32205795275131294	0.2957497768144132	0.10645707875665614	0.8798291600118298	0.10645707875665614	-1
Porphyromonadaceae (OTU 311)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Lachnospiraceae (OTU 348)	14.92145949288804	0.010703254069576118	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	0	0	0	0.03852379324994462	0.27527260773396217	0.5443225075677393	0.5443225075677393	0.5443225075677393	1	0.15066768891451485	0.14677206309999144	0.13080104017594665	0.230643614726116	NA	NA	0.5443225075677393	NA	0.5443225075677393	0.5443225075677393	-1
Bacteroidales (OTU 387)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Odoribacter (OTU 393)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 396)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Desulfovibrionaceae (OTU 404)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Acetatifactor (OTU 405)	15.095696852922307	0.009961171313956475	Kruskal-Wallis rank sum test	0	0	7.356998344675372e-4	9.196247930844215e-5	0	0	0.03852379324994462	NA	0.11419661714292571	0.14627959931781787	NA	0.4404006981390033	0.11419661714292571	0.11419661714292571	NA	0.3813543339526889	0.3813543339526889	0.11419661714292571	0.20300561607107023	0.11419661714292571	0.3813543339526889	0.3813543339526889	-1
Porphyromonadaceae (OTU 457)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Lachnospiraceae (OTU 460)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Bacteroides (OTU 462)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 469)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 474)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Bacteroidales (OTU 496)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Bacteroidales (OTU 503)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Bacteroidales (OTU 538)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Firmicutes (OTU 546)	15.098901768309629	0.009948000354446545	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.03852379324994462	NA	NA	0.14117233884651867	0.5750064620351324	0.5750064620351324	NA	0.13925790575405717	0.5750064620351324	0.5750064620351324	0.14117233884651867	0.5750064620351324	0.5750064620351324	0.14117233884651867	0.3338043018803255	0.9220850727491523	-1
Bacteria (OTU 556)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 559)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Bacteria (OTU 578)	15.03712417448728	0.010204884294174096	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.03852379324994462	NA	NA	0.16595695287823944	0.5750064620351324	0.5750064620351324	NA	0.14277426100364368	0.5750064620351324	0.5750064620351324	0.17302177458129223	0.5750064620351324	0.5750064620351324	0.27138197707634754	0.17623487324758202	1	-1
Porphyromonadaceae (OTU 580)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 607)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Odoribacter (OTU 621)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 724)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Porphyromonadaceae (OTU 728)	14.88052415210693	0.010885226399138732	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12566710700597808	NA	NA	NA	0.12566710700597808	NA	NA	0.13566031832461298	NA	0.12566710700597808	0.12566710700597808	-1
Lachnospiraceae (OTU 869)	14.887218045112824	0.010855265833541919	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12459825712544607	NA	NA	NA	0.12459825712544607	NA	NA	0.1344809801438151	NA	0.12459825712544607	0.12459825712544607	-1
Porphyromonadaceae (OTU 896)	14.887218045112824	0.010855265833541919	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.03852379324994462	NA	NA	NA	NA	0.12459825712544607	NA	NA	NA	0.12459825712544607	NA	NA	0.1344809801438151	NA	0.12459825712544607	0.12459825712544607	-1
Bacteria (OTU 314)	14.687740641711255	0.011783318959711936	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.04144955728181022	0.513257914973225	NA	0.1336519405942424	NA	0.42317940506162155	0.5270892568655381	0.1336519405942424	0.4897292464023839	0.4897292464023839	0.1336519405942424	NA	0.44778697101589604	0.1336519405942424	0.46912854724179853	0.34162811548523114	-1
Lachnospiraceae (OTU 352)	14.54814685923085	0.012478009474464246	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.043721775385134484	NA	NA	0.13321794597522252	NA	0.13379423121525263	NA	0.12438065831854679	NA	0.12438065831854679	0.13379423121525263	NA	0.1472926027356217	0.12438065831854679	0.5276840359580905	0.12438065831854679	-1
Lactobacillus (OTU 6)	14.412702807798523	0.01318985570811419	Kruskal-Wallis rank sum test	0.019128195696155967	0.018944270737539085	3.678499172337686e-4	0.04772852676108148	0.03430200478204892	0.028692293544233954	0.045467056877985225	0.8518148518148518	0.05102499582527603	0.13914656771799627	0.6636465538763109	0.8518148518148518	0.08339927470487979	0.09663185805832065	0.3879551108324748	0.6697746697746698	0.05102499582527603	0.05102499582527603	0.08339927470487979	0.8518148518148518	0.4914529914529915	0.6636465538763109	-1
Enterococcus (OTU 23)	14.41260944452421	0.013190359687079	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0	0	3.678499172337686e-4	0.045467056877985225	0.5428689485293726	0.17843221428582143	0.32950187933292213	0.5428689485293726	0.09318244984569962	0.21694842113589374	0.5019075085983882	1	0.09318244984569962	0.5837430541256429	0.21694842113589374	0.4636326309680738	0.5019075085983882	0.24324691930830689	0.09318244984569962	-1
Lachnospiraceae (OTU 67)	14.41469790913642	0.013179090516829889	Kruskal-Wallis rank sum test	1.839249586168843e-4	0	0.012322972227331249	0.002391024462019496	0.0019312120654772853	0	0.045467056877985225	0.6739385336797772	0.08201163550459875	0.6739385336797772	0.3241226990036649	0.6739385336797772	0.08201163550459875	0.4517303736929875	0.12149358923631401	1	0.17601120237447854	0.12149358923631401	0.08201163550459875	0.6739385336797772	0.4517303736929875	0.08201163550459875	-1
Lachnospiraceae (OTU 96)	14.433354543485319	0.013078833377193774	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0	6.437373551590951e-4	0	0	0.045467056877985225	0.19724882861932477	0.582122681704388	0.17026150127326883	0.48583332260744716	1	0.15683217202416183	0.7445373238704822	0.0887590791261782	0.2973811852198319	0.15683217202416183	NA	0.582122681704388	0.0887590791261782	0.2973811852198319	0.48940472857261746	-1
Ruminococcaceae (OTU 152)	14.364523635858413	0.013452419697503487	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.045467056877985225	NA	NA	0.13165163938603608	NA	0.13215726748809695	NA	0.12845137362681877	NA	0.12845137362681877	0.13215726748809695	NA	0.1526178581151896	0.12845137362681877	0.7553311810582533	0.12845137362681877	-1
Lachnospiraceae (OTU 232)	14.358974358974345	0.013482984536838428	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.045467056877985225	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	0.13638021563578923	0.13638021563578923	NA	NA	NA	-1
Clostridiales (OTU 592)	14.368421052631565	0.01343099320506302	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.045467056877985225	NA	0.1344165741703603	NA	NA	NA	0.1344165741703603	NA	NA	NA	0.1344165741703603	0.1344165741703603	0.1344165741703603	NA	NA	NA	-1
Lachnospiraceae (OTU 692)	14.368421052631565	0.01343099320506302	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.045467056877985225	NA	0.1344165741703603	NA	NA	NA	0.1344165741703603	NA	NA	NA	0.1344165741703603	0.1344165741703603	0.1344165741703603	NA	NA	NA	-1
Roseburia (OTU 772)	14.358974358974345	0.013482984536838428	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.045467056877985225	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	0.13638021563578923	0.13638021563578923	NA	NA	NA	-1
Clostridiales (OTU 784)	14.358974358974345	0.013482984536838428	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0.045467056877985225	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	NA	NA	NA	0.13638021563578923	0.13638021563578923	0.13638021563578923	NA	NA	NA	-1
Clostridiales (OTU 277)	14.261406824343428	0.014031475534466958	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	5.51774875850653e-4	0	0.047139451514669896	0.49663237871826493	0.6343756615256477	0.1753266602816849	0.06487946107776742	0.6486545731337581	0.30885992938378654	0.835219149785029	0.1753266602816849	0.835219149785029	0.1753266602816849	0.06487946107776742	0.4353484440432323	0.1753266602816849	0.6486545731337581	0.1753266602816849	-1
Porphyromonadaceae (OTU 459)	14.234775086505191	0.014184898933955001	Kruskal-Wallis rank sum test	6.437373551590951e-4	0	0	0	0	0	0.047477068446856854	0.16004723602919943	0.2341399046266921	0.328116916330008	0.16004723602919943	0.16004723602919943	NA	0.39885691474518903	NA	NA	0.4652088184521417	NA	NA	0.39885691474518903	0.39885691474518903	NA	-1
Burkholderiales (OTU 34)	37.65862422997945	4.4184148567759325e-7	Kruskal-Wallis rank sum test	0	0	0	0	0	0.004414199006805224	6.274149096621824e-5	NA	NA	NA	NA	0.00242348739726169	NA	NA	NA	0.0019501063995788902	NA	NA	0.0019501063995788902	NA	0.005494110875631204	0.005494110875631204	0
Betaproteobacteria (OTU 58)	37.65862422997945	4.4184148567759325e-7	Kruskal-Wallis rank sum test	0	0	0	0	0	0.032094905278646314	6.274149096621824e-5	NA	NA	NA	NA	0.00242348739726169	NA	NA	NA	0.0019501063995788902	NA	NA	0.0019501063995788902	NA	0.005494110875631204	0.005494110875631204	0
Lactobacillus (OTU 49)	36.67514723203769	6.958059317232886e-7	Kruskal-Wallis rank sum test	0	0	0	0.009012322972227331	0	0.008828398013610447	6.586962820313799e-5	NA	NA	0.0031196595386267802	NA	0.002617366389042625	NA	0.0025545682488698276	NA	0.0025545682488698276	0.0025545682488698276	NA	0.0025545682488698276	0.008431827206552155	0.7922077922077921	0.007063856840097263	0
Ruminococcaceae (OTU 152)	32.78227642276421	4.157226060926562e-6	Kruskal-Wallis rank sum test	0	0	0	0.0018392495861688431	0	0	2.951630503257859e-4	NA	NA	0.0062393190772535604	NA	0.39885691474518903	NA	0.005109136497739655	NA	0.39885691474518903	0.005109136497739655	NA	0.39885691474518903	0.013490923530483449	0.013490923530483449	0.4652088184521417	0
Parasutterella (OTU 26)	30.61593282044238	1.1153180899077695e-5	Kruskal-Wallis rank sum test	0	0	0.011679234872172154	0.07522530807430568	0	0	6.33500675067613e-4	0.5379539125808087	0.009066339932350526	0.009066339932350526	NA	0.4963552716829019	0.009066339932350526	0.009066339932350526	0.5676345843167333	0.9154002076734721	0.0459293792627126	0.015497714860020407	0.014989915033870498	0.014989915033870498	0.014989915033870498	0.5427436215274987	0
Ruminococcaceae (OTU 499)	29.531428571428563	1.8235103340044144e-5	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	8.631282247620895e-4	NA	NA	0.012425769772642573	NA	NA	NA	0.011640643117814637	NA	NA	0.011640643117814637	NA	NA	0.01996445330521606	0.015112531435499729	NA	0
Enterobacteriaceae (OTU 1)	28.33430179300634	3.1311054978745696e-5	Kruskal-Wallis rank sum test	0.8942431487952915	0.7609895162773588	0.14189810557292623	0.2216295751333456	9.196247930844216e-4	0.4908037520691558	0.001270334230566254	0.005411255411255412	0.005411255411255412	0.005411255411255412	0.005411255411255412	0.013597513597513598	0.005411255411255412	0.005411255411255412	0.005411255411255412	0.36963036963036966	0.3133778780838752	0.3003382690715903	0.18709862694501586	0.013597513597513598	0.6623376623376623	0.06618835432438898	0
Mucispirillum (OTU 19)	27.343372104714142	4.8897482114720985e-5	Kruskal-Wallis rank sum test	0	0	0	0.0018392495861688431	0.012322972227331249	0	0.001735860615072595	1	1	0.010391122432612785	0.009718751231697001	0.5235990720816717	1	0.009718751231697001	0.009718751231697001	0.4847258188341551	0.009718751231697001	0.009718751231697001	0.5235990720816717	0.2374278289901646	0.05931266819976932	0.014154898152988718	0
Proteus (OTU 16)	26.781931797063795	6.289924751530722e-5	Kruskal-Wallis rank sum test	0	0	0	0	0.5653853227883023	0	0.0019848206993719167	0.16385263636393613	NA	0.37259332118068184	0.01167146202805666	NA	0.14917283138279647	0.7868399663567525	0.01167146202805666	0.18531163408536686	0.357842169723681	0.01167146202805666	NA	0.02328188416375104	0.3941568311194677	0.01167146202805666	0
Enterococcus (OTU 23)	25.72332229037025	1.009640580776463e-4	Kruskal-Wallis rank sum test	0	0	0.059499724112562075	0.0069891484274416035	0.047820489240389924	0.10060695236343573	0.0028673792494051547	0.7772974107895215	0.008842540528424377	0.05050505050505051	0.05050505050505051	0.009576847468371088	0.008842540528424377	0.05050505050505051	0.05050505050505051	0.009130076254574564	0.19114219114219114	0.7758907758907758	0.287483813748377	0.287483813748377	0.05050505050505051	0.287483813748377	0
Lactobacillus (OTU 6)	23.301594558376035	2.9556728629794287e-4	Kruskal-Wallis rank sum test	0.08699650542578628	0.22346882471951446	0	0.09564097848077985	0.07228250873643553	0.236895346698547	0.007631009937146888	0.004662004662004662	0.005065223440397043	1	1	1	0.005065223440397043	0.02331002331002331	0.32051282051282054	1	0.0066941552419220295	0.0066941552419220295	0.005962856404669648	1	1	1	0
Bacteroides (OTU 224)	21.492511848341316	6.536160646738396e-4	Kruskal-Wallis rank sum test	0	0	0	0.004598123965422108	0	0	0.01325906874052646	NA	NA	0.05506073032958708	NA	NA	NA	0.05506073032958708	NA	NA	0.05506073032958708	NA	NA	0.07200565755549802	0.06050752397018448	NA	0
Erysipelotrichaceae (OTU 342)	21.502702702702784	6.507157920168136e-4	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.01325906874052646	NA	NA	0.054182407742865875	NA	NA	NA	0.054182407742865875	NA	NA	0.054182407742865875	NA	NA	0.07070114486598307	0.05947740476194048	NA	0
Clostridium (OTU 443)	21.502702702702784	6.507157920168136e-4	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.01325906874052646	NA	NA	0.054182407742865875	NA	NA	NA	0.054182407742865875	NA	NA	0.054182407742865875	NA	NA	0.07070114486598307	0.05947740476194048	NA	0
Parabacteroides (OTU 5)	21.152295041728	7.581067059387218e-4	Kruskal-Wallis rank sum test	0	0	2.758874379253265e-4	0.0069891484274416035	0.0034945742137208018	1.839249586168843e-4	0.014353486965773132	0.6490948188467107	0.07332695087427174	0.02078224486522557	0.02078224486522557	0.02078224486522557	0.479642941982289	0.026430838475687078	0.033200397480804514	0.16005019456772052	0.06546625104844847	0.07306231381665704	1	1	0.07306231381665704	0.07306231381665704	0
Bacteroides (OTU 2)	20.242469761807072	0.0011253231344022356	Kruskal-Wallis rank sum test	1.839249586168843e-4	3.678499172337686e-4	0.652657715652014	7.356998344675372e-4	3.678499172337686e-4	2.758874379253265e-4	0.01997448563563968	0.8506833764052448	0.00777000777000777	0.7684938043702436	0.6810490388526462	0.8838390434434805	0.00777000777000777	0.7684938043702436	0.8838390434434805	0.7684938043702436	0.00777000777000777	0.012772015646887815	0.008856175506345662	0.8838390434434805	0.5714986476450922	0.5714986476450922	0
Lactobacillus (OTU 31)	19.50368618311661	0.0015480506362620667	Kruskal-Wallis rank sum test	0.0016553246275519589	1.839249586168843e-4	0	0.007908773220526025	0	0.0067132609895162775	0.025861551805789824	0.2261077766449812	0.02059532450106022	0.5524506729937035	0.04182506152746909	0.25190535298030026	0.02059532450106022	0.4802127592438352	0.04560027656834166	0.10315011515573791	0.04560027656834166	NA	0.02059532450106022	0.11200880064188581	0.7822520698874638	0.04560027656834166	0
Lachnospiraceae (OTU 130)	19.250989462863004	0.001725795005697309	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.027229210089890876	NA	NA	0.03499465943081472	0.3747857060114592	0.38677034157109236	NA	0.03234202884091042	0.3747857060114592	0.3747857060114592	0.03234202884091042	0.3747857060114592	0.3747857060114592	0.3747857060114592	0.1306383785647951	0.8922951180849767	0
Parasutterella (OTU 26)	36.107061959919086	9.041058410443287e-7	Kruskal-Wallis rank sum test	0	0	0.03512966709582491	0.04073937833363987	0	0	1.736797771393788e-4	NA	0.003973772831575288	0.0037083008693987525	0.4856395163518452	0.4856395163518452	0.004159546051502374	0.0037083008693987525	0.4856395163518452	0.4931244198657414	0.8970175124021277	0.009614694032354607	0.004159546051502374	0.004159546051502374	0.0037083008693987525	1	1
